,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_mad,mode1_sigma_mad,mode1_n_mad,mode2_d_mad,mode2_sigma_mad,mode2_n_mad,NSD1_sum_mad,NSD2_sum_mad,n_measurements
2426,2018-06-02 21:00:00,17.882355092578585,1.75,2227.408855841881,121.70727022429953,1.75,1143.5556558024311,2243.8323235385005,1158.8236708295922,0.06837177842254505,0.01,484.494575215082,37.030460185193405,0.01,342.94249517782885,277.559643638705,453.44012696786035,10
2427,2018-06-02 23:00:00,54.53779634560591,1.75,3690.451897082048,74.00000000000001,1.75,77.46038195309848,3271.563953286992,71.18631900938095,2.208747247495367,0.01,179.98650026689893,0.01,0.01,65.18419935846524,134.08797871219485,63.66818774119502,12
2428,2018-06-03 01:00:00,54.53779634560591,1.75,2012.199458655774,74.00000000000001,1.75,2521.0859619385483,1688.1836133020402,2155.442772931616,0.01,0.01,366.750551882913,0.01,0.01,186.04035789904083,338.6186520629958,135.14514723746288,11
2429,2018-06-03 03:00:00,63.95572473141427,1.75,2798.539653922824,74.00000000000001,1.75,1372.6255291824564,2397.9759916206576,1186.582019355226,0.01,0.01,752.574287471238,0.01,0.01,698.1791882541872,667.2795324078428,587.6015523935974,12
2430,2018-06-03 05:00:00,63.95572473141427,1.75,3267.6353600912553,74.00000000000001,1.75,1041.4356826631338,2851.0544844753103,920.4682216054774,0.01,0.01,175.69958359684847,0.01,0.01,256.8777067697083,163.9430251679289,229.03616801755732,10
2431,2018-06-03 07:00:00,54.53779634560591,1.75,2277.8105818158074,74.00000000000001,1.75,2117.187347017083,1947.985501172359,1835.2646437645972,8.031072471772553,0.01,539.5241486061277,0.01,0.01,530.56549909756,468.5681349435665,482.6815680598138,11
2432,2018-06-03 09:00:00,46.50672387383336,1.75,3076.162311319822,74.00000000000001,1.75,501.51181673623614,2811.7736752940104,457.0791530982812,0.01,0.01,238.9361935428915,0.01,0.01,460.029961578477,299.60915376001367,413.1204892359286,9
2433,2018-06-03 11:00:00,22.543967814747145,2.06666666666667,2753.7927873182543,69.63720955527046,1.5333333333333348,1004.9547928900806,2814.8393437087984,1045.0799533539298,7.2949147500757086,0.01,995.0074215774648,4.362790444729555,0.2666666666666675,282.82085960096333,1020.5051123087305,310.8309992064535,9
2434,2018-06-03 13:00:00,21.364711088814257,1.75,2364.533393495032,86.00380400506818,1.4333333333333345,1047.2138939279218,2476.4085483641097,1113.8366054360515,3.482355996235672,0.01666666666666461,392.75766710503876,7.500438025763984,0.16666666666666718,84.79400663787385,334.0117747564673,173.5136503286957,9
2435,2018-06-03 15:00:00,37.101714098457045,1.75,4717.028359643913,256.5648597855886,1.75,96.5876412024686,4565.456999409653,88.89134044951093,3.2833909606910296,0.01,537.9082525115191,145.12744977277015,0.01,69.47479402084446,235.55466165835333,68.9325943484788,9
2436,2018-06-03 17:00:00,35.46001861811153,1.75,5491.010583788589,246.9763507985149,1.75,82.35500204749471,5139.706128808167,89.88117228787723,1.6416954803455148,0.01,257.36962186798473,46.97635079851487,0.01,11.288214285428118,166.21080153024377,14.291395656984648,10
2437,2018-06-03 19:00:00,42.747342512203495,1.75,2874.5377408725244,158.281588926413,1.75,259.524401238675,2757.506806671976,245.8694286298082,3.7593813616298632,0.01,320.39554385861175,9.533226619060144,0.01,43.23582893380893,206.999999071631,43.01025955623231,11
