,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,n_measurements
4954,2019-07-21 01:00:00,2.9508984359628205,1.4333333333333345,184.9371932075044,113.24991334981222,1.500000000000001,675.948068305885,187.73924311502716,662.7882346354713,9
4955,2019-07-21 03:00:00,39.65828306979712,1.75,193.80263349672364,148.89360412999696,1.75,686.0456241400665,251.31012088459303,650.1067170185815,7
4956,2019-07-21 05:00:00,1.986975241267653,1.3000000000000007,157.85137680014915,140.74372110245255,1.500000000000001,544.4707926623919,160.59826994032588,545.9358303585237,10
4957,2019-07-21 07:00:00,2.304640200217162,1.75,152.41208404848962,134.9701013962318,1.4333333333333345,447.5498539439176,144.6463203856514,451.9095048236039,5
4958,2019-07-21 09:00:00,37.101714098457045,1.4333333333333345,163.46707575564065,137.48102881959986,1.500000000000001,610.4645850901619,196.84977414663976,574.3713787553335,11
4959,2019-07-21 11:00:00,1.986975241267653,1.2666666666666673,94.43089132312105,124.50971277570416,1.466666666666668,612.9425202963268,115.90993265259988,616.3341150796763,12
4960,2019-07-21 13:00:00,3.7783778910683328,1.75,81.87422992580466,125.26530696535016,1.6000000000000016,878.5424405640003,98.38489552504404,877.4663303624972,10
4961,2019-07-21 15:00:00,13.003523202918124,1.5666666666666682,172.83096334184432,122.27016664775545,1.6000000000000016,844.3271014766248,229.3878433505597,838.1747491287688,11
4962,2019-07-21 17:00:00,17.882355092578585,1.75,179.90645936295317,116.66456982794884,1.7333333333333354,1000.8503259926551,204.41854534088728,988.4127471378322,10
4963,2019-07-21 19:00:00,4.999999999999999,1.75,110.35748769837453,132.8099782496523,1.5666666666666682,818.2858848919273,141.59967623759923,807.9395857199233,9
4964,2019-07-21 21:00:00,3.969863892510374,1.75,142.50212480033568,149.28992599155407,1.4333333333333345,708.3335800039617,168.50246435846347,716.2110969268754,10
4965,2019-07-21 23:00:00,18.2733529185564,1.75,164.09600375039034,170.59108258671063,1.75,912.8407473681534,190.617381546317,833.0990935616647,11
4966,2019-07-22 01:00:00,21.05394036466873,1.75,141.74588644615778,128.13978959871298,1.633333333333335,963.738266482078,159.90158597952004,880.4726187417856,11
4967,2019-07-22 03:00:00,24.59169093383166,1.400000000000001,241.4438834101012,110.76522501958505,1.4333333333333345,773.3085509846584,300.1867025809632,764.3435758125914,10
4968,2019-07-22 07:00:00,23.3280715878049,1.6000000000000016,971.9311698025408,116.66456982794884,1.400000000000001,709.0096459843357,1079.187462362103,714.181809058363,11
4969,2019-07-22 09:00:00,7.801929772103021,1.5333333333333348,345.1259496000646,104.47287241537316,1.5666666666666682,1214.4016715955513,322.7660578493054,1203.9594071903907,10
4970,2019-07-22 11:00:00,4.999999999999999,1.75,193.6881289077092,118.1492334832489,1.400000000000001,784.6572146473094,222.4785308996762,787.298008318269,10
4971,2019-07-22 13:00:00,26.557459085577825,1.75,323.63146112568893,132.0088749727473,1.4333333333333345,749.6981151664723,418.39629195173393,750.4233822753887,11
4972,2019-07-22 15:00:00,28.838338206359808,1.75,658.3467836227819,132.8099782496523,1.500000000000001,946.5457114418492,709.4791565687212,944.1338231452172,11
4973,2019-07-22 17:00:00,21.05394036466873,1.633333333333335,731.2613200332987,145.13377203151558,1.4333333333333345,834.5630518689019,818.9169903665982,837.9498570406288,9
4974,2019-07-22 19:00:00,21.05394036466873,1.75,697.4424903887982,148.89360412999696,1.4333333333333345,748.8967631066422,747.4208256554156,738.431954379477,11
4975,2019-07-22 21:00:00,33.818323137766015,1.75,449.8802558164133,148.89360412999696,1.3666666666666676,634.9007878372224,523.9403738753401,642.1402514881191,10
