,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_max,mode1_d_min,mode1_d_mad,mode2_d_max,mode2_d_min,mode2_d_mad,mode1_NSD_max,mode1_NSD_min,mode1_NSD_mad,mode2_NSD_max,mode2_NSD_min,mode2_NSD_mad,n_measurements
4176,2019-05-09 01:00:00,39.65828306979712,1.75,2152.1011114674398,74.00000000000001,1.75,473.7918340381866,2548.890254372718,512.328223394705,46.50672387383336,19.2060149636876,6.848440804036237,200.00000000000003,53.05362402774642,20.94637597225359,2739.749002302355,1091.9692564729105,176.81274644863242,1800.26191519905,83.97103413245742,399.4547446831828,10.0
4177,2019-05-09 03:00:00,49.25204498655855,1.7083333333333341,2335.661007366831,219.69168433289585,1.6250000000000004,93.75803629130144,2460.9089419777483,94.83664483137846,49.97903924136352,46.50672387383336,0.7269942548049713,336.7888761087688,197.59449649917016,20.89443608331075,2607.882570300002,2411.1837488642013,41.376359526492024,195.5735723269826,57.00216560840379,37.78908945155308,10.0
4178,2019-05-09 05:00:00,54.53779634560591,1.2666666666666673,926.4155024467136,52.09935278563838,2.06666666666667,1495.1811127405954,924.9850484809092,1611.2335567916784,54.838196888928046,22.52262996511765,0.30040054332213373,74.00000000000001,52.09935278563838,0.0,2325.357926808774,821.6872839953913,103.29776448551786,1875.2430753864844,203.71831231249664,144.54879223737248,6.0
4179,2019-05-09 07:00:00,54.53779634560591,1.500000000000001,865.0884059369872,58.09365364246147,1.400000000000001,1505.6552187057996,967.948627095504,1622.0403658596124,57.61736492116059,13.367822714381646,3.0795685755546813,210.6845194616152,52.09935278563838,5.994300856823088,2465.307391713733,743.8745389862391,224.07408810926484,1817.9653711732112,175.75491592546453,195.92500531359883,6.0
4180,2019-05-09 09:00:00,49.67555350056023,2.06666666666667,1327.9445008948187,57.04872779552981,1.5333333333333348,732.0537502821735,1583.8405671953071,732.344419159678,53.64643217069766,9.250283366775578,3.970878670137431,220.32876854554007,52.09935278563838,2.0338047679976086,2490.8803108883844,432.0726864192079,863.3971173165876,2016.6399653980457,53.8689379481652,678.4754812115127,8.0
4181,2019-05-09 11:00:00,52.22504355675017,1.700000000000002,1430.8612576098026,144.08384342073504,1.400000000000001,231.7561184325975,1677.1504711209489,243.482739592216,54.53779634560591,8.565582606117804,1.4213886139474852,241.2597329950644,57.04872779552981,38.9769715075487,2324.312364025496,954.5749415952783,334.795881935594,2014.1229778456843,53.2020819976312,81.21292394445348,10.0
4182,2019-05-09 13:00:00,7.5937701412579335,1.7166666666666686,1827.2765973192827,63.040383662844214,1.6833333333333351,1472.4873266865504,1737.9757757315465,1550.5496018312306,9.301235006472554,5.340685105590709,1.3735244836779699,65.96412122487841,58.09365364246147,1.695708294647666,3439.9396573470444,564.3995171454304,720.7711184662173,1680.3846365053053,1469.301495269901,54.80266041111747,7.0
4183,2019-05-09 15:00:00,11.716231779801154,2.0000000000000027,2438.681538817163,66.75842775793805,1.7333333333333354,1543.7304331864143,2374.309288669924,1597.8174941930506,13.003523202918124,10.211639826819418,1.2872914231169705,74.00000000000001,63.61247992720078,3.1459478307372706,2546.78105259344,2353.799990695426,20.509297974498168,1609.4846335383238,1545.7507203126363,11.667139345273199,7.0
4184,2019-05-09 17:00:00,16.288078115370652,1.5666666666666682,2384.396319111854,70.93142579781768,1.5666666666666682,1286.2513538121127,2455.488133612186,1365.382688819146,17.882355092578585,15.401954063298971,0.5280728011963838,88.19245161336553,69.63720955527046,1.294216242547222,3601.700095911124,935.523463683466,856.0302445988473,1477.4558508414011,1127.0655165334135,55.44406433918266,5.0
4185,2019-05-09 19:00:00,15.249053064671498,1.75,665.2445288104946,74.00000000000001,1.75,1275.9648060863371,680.5863046930849,1245.1244532688806,17.882355092578585,13.003523202918124,1.882293952347899,78.45698564561687,72.64013125396036,0.22318218582768878,915.6409926663656,473.3250208042201,65.40920973131898,1325.5606485179962,1141.0805385789947,40.8030694365367,9.0
